testing_performance,testing_complexity,training_performance,training_complexity,task_id,selection,split,task_type,seed
0.5810811,508,0.56509435,508,359959,tournament,80%,classification,3773
0.8483412,113992,0.85977614,25672,359962,tournament,80%,classification,3958
0.86255926,198022,0.86372614,42032,359962,tournament,80%,classification,3979
0.82564104,308601,0.7666428,80401,168784,tournament,80%,classification,3915
0.7948718,125316,0.7537581,45792,168784,tournament,80%,classification,3903
0.85882354,1765,0.79802954,1765,190146,tournament,80%,classification,3622
0.8153846,453581,0.74946314,106981,168784,tournament,80%,classification,3917
0.9653179,312,0.9606109,90,359960,tournament,80%,classification,3876
0.76,444,0.81447124,444,359955,tournament,80%,classification,3609
0.8530806,2,0.8610928,2,359962,tournament,80%,classification,3966
0.89411765,1297,0.7996716,1297,190146,tournament,80%,classification,3627
0.8835617,12681,0.91238093,3201,359958,tournament,80%,classification,3745
0.8352941,1157,0.7963875,1157,190146,tournament,80%,classification,3633
0.884058,437,0.87323946,112,146818,tournament,80%,classification,3551
0.9130435,29871,0.88531184,5681,146818,tournament,80%,classification,3557
0.6891892,178681,0.6396226,35621,359954,tournament,80%,classification,3566
0.68456376,172382,0.582397,34662,2073,tournament,80%,classification,3813
0.70666665,6,0.8070501,6,359955,tournament,80%,classification,3610
1.0,5177,0.9598071,5177,359960,tournament,80%,classification,3887
0.89855075,19571,0.8792757,4381,146818,tournament,80%,classification,3544
0.75,2,0.7569444,2,168757,tournament,80%,classification,3664
0.8490566,268,0.8710526,268,359956,tournament,80%,classification,3698
0.77,92426,0.76805556,18756,168757,tournament,80%,classification,3655
0.8695652,23932,0.8772636,4962,146818,tournament,80%,classification,3550
0.8530806,23,0.8643845,22,359962,tournament,80%,classification,3954
0.99421966,232,0.9557878,232,359960,tournament,80%,classification,3878
0.9109589,332,0.92,332,359958,tournament,80%,classification,3752
0.5878378,46,0.5764151,38,359959,tournament,80%,classification,3779
1.0,369,0.96302253,115,359960,tournament,80%,classification,3886
0.66442955,901,0.59363294,901,2073,tournament,80%,classification,3827
0.5675676,46831,0.5679245,8455,359959,tournament,80%,classification,3785
0.66442955,141,0.58801496,141,2073,tournament,80%,classification,3816
0.6756757,42291,0.6245283,9371,359954,tournament,80%,classification,3563
0.76,2,0.7569444,2,168757,tournament,80%,classification,3667
0.5945946,27985,0.56981134,5173,359959,tournament,80%,classification,3782
0.8530806,2,0.8643845,2,359962,tournament,80%,classification,3980
0.8584906,481,0.88026315,479,359956,tournament,80%,classification,3702
0.68456376,472,0.60393256,472,2073,tournament,80%,classification,3823
0.8584906,101111,0.8723684,27271,359956,tournament,80%,classification,3710
0.91780823,752,0.9114286,752,359958,tournament,80%,classification,3744
0.76,1021,0.8051948,1021,359955,tournament,80%,classification,3607
0.8867925,177162,0.8723684,37662,359956,tournament,80%,classification,3708
0.5810811,2188,0.55943394,2188,359959,tournament,80%,classification,3792
0.6621622,162661,0.6490566,36561,359954,tournament,80%,classification,3571
0.6473988,257,0.9606109,257,359960,tournament,80%,classification,3871
0.85882354,1445,0.80131364,1445,190146,tournament,80%,classification,3644
0.76,465,0.8107607,465,359955,tournament,80%,classification,3615
0.92753625,20916,0.8873239,4706,146818,tournament,80%,classification,3556
0.82564104,577741,0.7616321,145301,168784,tournament,80%,classification,3920
0.8962264,129642,0.8881579,32202,359956,tournament,80%,classification,3694
0.74358976,674181,0.7473157,130661,168784,tournament,80%,classification,3899
0.67785233,258,0.60299623,169,2073,tournament,80%,classification,3825
0.8773585,196801,0.8776316,44521,359956,tournament,80%,classification,3704
0.6979866,99711,0.5955056,19271,2073,tournament,80%,classification,3814
0.5878378,11653,0.5688679,10231,359959,tournament,80%,classification,3778
0.76,2,0.80890536,2,359955,tournament,80%,classification,3608
0.6912752,611,0.5898876,611,2073,tournament,80%,classification,3811
0.82051283,401561,0.7616321,99891,168784,tournament,80%,classification,3908
0.70469797,170421,0.60018724,34891,2073,tournament,80%,classification,3803
0.84102565,336911,0.7337151,93881,168784,tournament,80%,classification,3896
0.73333335,609,0.7996289,609,359955,tournament,80%,classification,3606
0.8102564,323261,0.7344309,78161,168784,tournament,80%,classification,3912
0.67114097,81,0.5758427,81,2073,tournament,80%,classification,3815
0.8530806,4338,0.86175114,4338,359962,tournament,80%,classification,3970
0.5945946,336,0.6339623,186,359954,tournament,80%,classification,3561
0.87058824,1445,0.81609195,1297,190146,tournament,80%,classification,3641
0.85128206,522721,0.7401575,166441,168784,tournament,80%,classification,3894
0.89411765,258,0.7914614,258,190146,tournament,80%,classification,3638
0.6351351,216221,0.6528302,49931,359954,tournament,80%,classification,3582
0.6756757,74851,0.6528302,18461,359954,tournament,80%,classification,3579
0.6756757,17523,0.65660375,12735,359954,tournament,80%,classification,3577
0.8584906,113311,0.8644737,23111,359956,tournament,80%,classification,3707
0.73333335,51,0.81261593,51,359955,tournament,80%,classification,3599
0.5743243,32048,0.5688679,15008,359959,tournament,80%,classification,3781
0.6756757,84251,0.6301887,19671,359954,tournament,80%,classification,3589
0.79,63,0.7638889,62,168757,tournament,80%,classification,3651
0.5675676,46001,0.56320757,8761,359959,tournament,80%,classification,3791
0.8436019,546,0.8650428,546,359962,tournament,80%,classification,3957
1.0,315,0.95257235,315,359960,tournament,80%,classification,3868
0.8584906,181791,0.875,39321,359956,tournament,80%,classification,3687
0.8672986,237181,0.86372614,56361,359962,tournament,80%,classification,3978
0.8,197972,0.7315676,51822,168784,tournament,80%,classification,3911
0.7114094,268572,0.5955056,55832,2073,tournament,80%,classification,3802
0.8396226,173701,0.8578947,35161,359956,tournament,80%,classification,3683
0.47972974,1108,0.5726415,235,359959,tournament,80%,classification,3780
0.8578199,34811,0.86701775,7741,359962,tournament,80%,classification,3974
0.8767123,400,0.9095238,62,359958,tournament,80%,classification,3750
0.9537037,2465,0.93958867,1894,359957,tournament,80%,classification,3718
1.0,435,0.9501608,435,359960,tournament,80%,classification,3877
0.91780823,133311,0.91333336,29621,359958,tournament,80%,classification,3767
0.8679245,36,0.8657895,36,359956,tournament,80%,classification,3705
0.5472973,301,0.56037736,301,359959,tournament,80%,classification,3795
0.7733333,6417,0.8200371,6417,359955,tournament,80%,classification,3614
0.8578199,2,0.8650428,2,359962,tournament,80%,classification,3967
0.8051282,225981,0.7423049,54161,168784,tournament,80%,classification,3909
0.7733333,747,0.80333954,747,359955,tournament,80%,classification,3594
0.6621622,106437,0.66226417,23767,359954,tournament,80%,classification,3585
0.8835617,1686,0.9066667,1686,359958,tournament,80%,classification,3746
0.9768786,172,0.9686495,83,359960,tournament,80%,classification,3869
1.0,2168,0.9686495,2168,359960,tournament,80%,classification,3873
0.74666667,148,0.80890536,148,359955,tournament,80%,classification,3604
0.8530806,44516,0.86372614,9356,359962,tournament,80%,classification,3968
0.76,43397,0.76944447,8777,168757,tournament,80%,classification,3659
0.8773585,1017,0.8684211,1016,359956,tournament,80%,classification,3686
0.8530806,23,0.85977614,23,359962,tournament,80%,classification,3953
0.78,101191,0.75972223,20771,168757,tournament,80%,classification,3660
0.67785233,189641,0.60393256,39661,2073,tournament,80%,classification,3818
0.76,2,0.76111114,2,168757,tournament,80%,classification,3672
0.8117647,1157,0.7963875,1157,190146,tournament,80%,classification,3640
0.87058824,1297,0.7947455,1025,190146,tournament,80%,classification,3624
1.0,2801,0.9766881,2797,359960,tournament,80%,classification,3875
0.78,86352,0.7722222,15892,168757,tournament,80%,classification,3663
0.7315436,310612,0.60393256,66992,2073,tournament,80%,classification,3819
0.8483412,2,0.8604345,2,359962,tournament,80%,classification,3973
0.74666667,607,0.80333954,607,359955,tournament,80%,classification,3597
0.8695652,60821,0.8832998,15731,146818,tournament,80%,classification,3541
0.884058,28952,0.87525153,5922,146818,tournament,80%,classification,3558
0.8695652,122,0.8873239,120,146818,tournament,80%,classification,3559
0.8483412,2,0.86570114,2,359962,tournament,80%,classification,3956
0.8018868,240,0.8842105,240,359956,tournament,80%,classification,3695
0.8695652,5,0.8832998,5,146818,tournament,80%,classification,3548
0.7114094,211852,0.59456927,44342,2073,tournament,80%,classification,3805
0.5810811,11078,0.5688679,8630,359959,tournament,80%,classification,3797
0.81,718,0.76805556,718,168757,tournament,80%,classification,3658
0.7027027,791,0.6433962,791,359954,tournament,80%,classification,3578
0.8436019,327,0.8624095,327,359962,tournament,80%,classification,3972
0.77,2,0.75555557,2,168757,tournament,80%,classification,3673
0.9537572,779,0.9614148,785,359960,tournament,80%,classification,3867
0.6979866,228301,0.6011236,47441,2073,tournament,80%,classification,3801
0.9109589,16231,0.9104762,4121,359958,tournament,80%,classification,3747
0.7536232,430,0.8832998,106,146818,tournament,80%,classification,3555
0.5810811,34063,0.5764151,10045,359959,tournament,80%,classification,3790
0.77,914,0.7569444,914,168757,tournament,80%,classification,3657
0.8301887,101841,0.8644737,23711,359956,tournament,80%,classification,3691
0.6486486,135586,0.63584906,28906,359954,tournament,80%,classification,3581
0.86255926,45486,0.86175114,11306,359962,tournament,80%,classification,3971
0.91780823,1591,0.9114286,1591,359958,tournament,80%,classification,3754
0.5405405,62863,0.56226414,13945,359959,tournament,80%,classification,3771
0.7733333,11462,0.8181818,5542,359955,tournament,80%,classification,3596
0.9109589,2911,0.91333336,2911,359958,tournament,80%,classification,3761
0.74666667,335,0.8051948,71,359955,tournament,80%,classification,3620
0.8630137,2118,0.9142857,2118,359958,tournament,80%,classification,3741
0.8835617,20,0.9104762,20,359958,tournament,80%,classification,3759
0.67785233,159047,0.5805243,32197,2073,tournament,80%,classification,3804
0.9768786,167,0.9726688,167,359960,tournament,80%,classification,3889
1.0,719,0.96221864,719,359960,tournament,80%,classification,3883
0.884058,35131,0.8832998,7341,146818,tournament,80%,classification,3553
0.8,2,0.76666665,2,168757,tournament,80%,classification,3678
0.79,72866,0.75,15236,168757,tournament,80%,classification,3652
0.8405797,21292,0.8953722,4252,146818,tournament,80%,classification,3537
0.982659,647,0.95659167,648,359960,tournament,80%,classification,3861
0.9884393,623,0.96302253,621,359960,tournament,80%,classification,3888
0.5608108,10975,0.5641509,3565,359959,tournament,80%,classification,3796
0.8767123,547,0.92,545,359958,tournament,80%,classification,3770
0.84102565,511711,0.73299927,134441,168784,tournament,80%,classification,3901
0.73333335,51,0.81261593,51,359955,tournament,80%,classification,3595
0.8630137,76,0.91238093,76,359958,tournament,80%,classification,3751
0.85507244,30921,0.8832998,7451,146818,tournament,80%,classification,3536
0.6351351,72331,0.66603774,13591,359954,tournament,80%,classification,3590
0.8051282,230911,0.7308518,58761,168784,tournament,80%,classification,3892
0.8396226,128,0.875,128,359956,tournament,80%,classification,3682
0.8301887,35,0.8723684,26,359956,tournament,80%,classification,3690
0.8695652,2,0.88128775,2,146818,tournament,80%,classification,3546
0.9768786,23262,0.94292605,10442,359960,tournament,80%,classification,3874
0.83076924,292411,0.7408733,84011,168784,tournament,80%,classification,3902
0.85882354,1445,0.7914614,1445,190146,tournament,80%,classification,3646
0.5945946,11785,0.58113205,10801,359959,tournament,80%,classification,3776
0.74,2,0.7569444,2,168757,tournament,80%,classification,3666
0.76,28912,0.81447124,5782,359955,tournament,80%,classification,3602
0.7114094,206721,0.5917603,44031,2073,tournament,80%,classification,3810
0.6621622,45426,0.63584906,11416,359954,tournament,80%,classification,3570
0.8584906,186,0.8684211,186,359956,tournament,80%,classification,3701
0.70469797,153531,0.59363294,30821,2073,tournament,80%,classification,3829
0.47297296,839,0.5745283,839,359959,tournament,80%,classification,3784
0.76,100392,0.7583333,18572,168757,tournament,80%,classification,3662
0.79,35251,0.76111114,7771,168757,tournament,80%,classification,3656
0.8835617,1458,0.9085714,1458,359958,tournament,80%,classification,3755
0.8679245,109102,0.8644737,23132,359956,tournament,80%,classification,3685
0.74666667,641,0.8014842,641,359955,tournament,80%,classification,3591
0.73333335,130,0.7996289,130,359955,tournament,80%,classification,3611
0.8483412,4,0.8630678,4,359962,tournament,80%,classification,3959
0.5608108,26587,0.5754717,6607,359959,tournament,80%,classification,3788
0.87058824,1445,0.8095238,1297,190146,tournament,80%,classification,3625
0.8,100192,0.7736111,20812,168757,tournament,80%,classification,3676
0.9109589,22,0.9095238,22,359958,tournament,80%,classification,3758
0.8695652,129441,0.89134806,29741,146818,tournament,80%,classification,3538
0.7,2739,0.75416666,3043,168757,tournament,80%,classification,3665
0.91780823,20,0.9114286,20,359958,tournament,80%,classification,3768
0.6979866,191142,0.5964419,39712,2073,tournament,80%,classification,3807
0.6621622,18309,0.68679243,14913,359954,tournament,80%,classification,3564
0.78,72061,0.7652778,15151,168757,tournament,80%,classification,3680
0.7027027,47651,0.6528302,22291,359954,tournament,80%,classification,3575
0.99421966,966,0.97186494,966,359960,tournament,80%,classification,3872
0.83076924,103631,0.73514676,27241,168784,tournament,80%,classification,3904
0.7162162,126311,0.6603774,28801,359954,tournament,80%,classification,3562
0.74,1923,0.7625,1923,168757,tournament,80%,classification,3679
0.76,10,0.80333954,10,359955,tournament,80%,classification,3605
0.7948718,635402,0.7537581,151602,168784,tournament,80%,classification,3907
1.0,381,0.96623796,381,359960,tournament,80%,classification,3881
0.8815166,138251,0.86570114,30591,359962,tournament,80%,classification,3962
0.8490566,166361,0.8776316,39571,359956,tournament,80%,classification,3689
0.8695652,30506,0.8772636,6156,146818,tournament,80%,classification,3535
0.66442955,203,0.579588,120,2073,tournament,80%,classification,3821
0.8117647,1297,0.8259442,1297,190146,tournament,80%,classification,3642
0.8962264,69321,0.8605263,15921,359956,tournament,80%,classification,3706
0.8584906,2,0.8552632,2,359956,tournament,80%,classification,3703
0.87058824,1445,0.81116587,1297,190146,tournament,80%,classification,3634
0.9109589,8471,0.91238093,5591,359958,tournament,80%,classification,3757
0.4864865,25537,0.5754717,6007,359959,tournament,80%,classification,3794
0.87058824,1445,0.8095238,1445,190146,tournament,80%,classification,3648
0.66442955,751,0.6011236,751,2073,tournament,80%,classification,3812
0.9653179,265,0.95337623,80,359960,tournament,80%,classification,3865
0.6486486,48041,0.6433962,10271,359954,tournament,80%,classification,3576
